2,29,-12.0819,0.611829
2,30,-11.794,0.556358
2,31,-11.5319,0.506051
2,32,-11.2934,0.460335
2,33,-11.0764,0.418721
2,34,-10.8788,0.380789
2,35,-10.6991,0.346173
2,36,-10.5358,0.314559
2,37,-10.3873,0.285667
2,38,-10.2525,0.259253
2,39,-10.1301,0.2351
2,40,-10.0192,0.213014
2,41,-9.9187,0.192822
2,42,-9.82776,0.174367
2,43,-9.74556,0.157508
2,44,-9.67133,0.142116
2,45,-9.60438,0.128072
2,46,-9.54408,0.11527
2,47,-9.48984,0.103608
2,48,-9.44111,0.0929971
2,49,-9.3974,0.0833508
2,50,-9.35825,0.0745914
2,51,-9.32324,0.0666456
2,52,-9.29198,0.0594461
2,53,-9.26412,0.0529296
2,54,-9.23933,0.0470377
2,55,-9.21733,0.0417153
2,56,-9.19783,0.036912
2,57,-9.1806,0.0325796
2,58,-9.16542,0.0286743
2,59,-9.15207,0.0251538
2,60,-9.14038,0.0219802
2,61,-9.13019,0.0191161
2,62,-9.12135,0.0165284
2,63,-9.11374,0.0141839
2,64,-9.10723,0.0120537
2,65,-9.10173,0.0101078
2,66,-9.09715,0.0083206
2,67,-9.09343,0.00666441
2,68,-9.0905,0.00511625
2,69,-9.08832,0.0036499
2,70,-9.08684,0.00224419
2,71,-9.08606,0.000873352
2,72,-9.08594,-0.000482799
2,73,-9.0865,-0.00185059
2,74,-9.08774,-0.00325012
2,75,-9.08969,-0.0047094
2,76,-9.09237,-0.00624945
2,77,-9.09584,-0.00790121
2,78,-9.10015,-0.00968779
2,79,-9.10539,-0.0116445
2,80,-9.11163,-0.0137979
2,81,-9.119,-0.0161893
2,82,-9.1276,-0.0188504
2,83,-9.1376,-0.0218307
2,84,-9.14912,-0.0251691
2,85,-9.16241,-0.0289257
2,86,-9.17764,-0.0331494
2,87,-9.19509,-0.0379143
2,88,-9.21499,-0.0432828
2,89,-9.23773,-0.0493473
2,90,-9.26359,-0.0561891
2,91,-9.29306,-0.0639243
2,92,-9.3265,-0.0726601
2,93,-9.36454,-0.0825451
2,94,-9.40768,-0.0937221
2,95,-9.45667,-0.106384
2,96,-9.51219,-0.120724
2,97,-9.57522,-0.136997
2,98,-9.64663,-0.155469
2,99,-9.72768,-0.176484
2,100,-9.81956,-0.200413
2,101,-9.92391,-0.227733
2,102,-10.0423,-0.258976
2,103,-10.177,-0.294819
2,104,-10.3301,-0.336043
2,105,-10.5045,-0.383642
2,106,-10.7035,-0.438799
2,107,-10.9309,-0.503026
2,108,-11.1912,-0.578185
2,109,-11.4902,-0.666677
2,110,-11.8344,-0.771556
2,111,-12.2323,-0.89684
2,112,-12.6937,-1.04781
2,113,-13.2316,-1.23161
2,114,-13.8619,-1.458
2,115,-14.6052,-1.74065
2,116,-15.4877,-2.09914
2,117,-16.5446,-2.56226
2,118,-17.8216,-3.17359
2,119,-19.3809,-4.0014
2,120,-21.3053,-5.15668
2,121,-23.7059,-6.82735
2,122,-26.7222,-9.34528
2,123,-30.5024,-13.3189
2,124,-35.0898,-19.8864
2,125,-39.9815,-31.1152
2,126,-42.5021,-50.0781
2,127,-31.9259,-76.7748
2,128,31.9259,-76.7748
2,129,42.5021,-50.0781
2,130,39.9815,-31.1152
2,131,35.0898,-19.8864
2,132,30.5024,-13.3189
2,133,26.7222,-9.34528
2,134,23.7059,-6.82735
2,135,21.3053,-5.15668
2,136,19.3809,-4.0014
2,137,17.8216,-3.17359
2,138,16.5446,-2.56226
2,139,15.4877,-2.09914
2,140,14.6052,-1.74065
2,141,13.8619,-1.458
2,142,13.2316,-1.23161
2,143,12.6937,-1.04781
2,144,12.2323,-0.89684
2,145,11.8344,-0.771556
2,146,11.4902,-0.666677
2,147,11.1912,-0.578185
2,148,10.9309,-0.503026
2,149,10.7035,-0.438799
2,150,10.5045,-0.383642
2,151,10.3301,-0.336043
2,152,10.177,-0.294819
2,153,10.0423,-0.258976
2,154,9.92391,-0.227733
2,155,9.81956,-0.200413
2,156,9.72768,-0.176484
2,157,9.64663,-0.155469
2,158,9.57522,-0.136997
2,159,9.51219,-0.120724
2,160,9.45667,-0.106384
2,161,9.40768,-0.0937221
2,162,9.36454,-0.0825451
2,163,9.3265,-0.0726601
2,164,9.29306,-0.0639243
2,165,9.26359,-0.0561891
2,166,9.23773,-0.0493473
2,167,9.21499,-0.0432828
2,168,9.19509,-0.0379143
2,169,9.17764,-0.0331494
2,170,9.16241,-0.0289257
2,171,9.14912,-0.0251691
2,172,9.1376,-0.0218307
2,173,9.1276,-0.0188504
2,174,9.119,-0.0161893
2,175,9.11163,-0.0137979
2,176,9.10539,-0.0116445
2,177,9.10015,-0.00968779
2,178,9.09584,-0.00790121
2,179,9.09237,-0.00624945
2,180,9.08969,-0.0047094
2,181,9.08774,-0.00325012
2,182,9.0865,-0.00185059
2,183,9.08594,-0.000482799
2,184,9.08606,0.000873352
2,185,9.08684,0.00224419
2,186,9.08832,0.0036499
2,187,9.0905,0.00511625
2,188,9.09343,0.00666441
2,189,9.09715,0.0083206
2,190,9.10173,0.0101078
2,191,9.10723,0.0120537
2,192,9.11374,0.0141839
2,193,9.12135,0.0165284
2,194,9.13019,0.0191161
2,195,9.14038,0.0219802
2,196,9.15207,0.0251538
2,197,9.16542,0.0286743
2,198,9.1806,0.0325796
2,199,9.19783,0.036912
2,200,9.21733,0.0417153
2,201,9.23933,0.0470377
2,202,9.26412,0.0529296
2,203,9.29198,0.0594461
2,204,9.32324,0.0666456
2,205,9.35825,0.0745914
2,206,9.3974,0.0833508
2,207,9.44111,0.0929971
2,208,9.48984,0.103608
2,209,9.54408,0.11527
2,210,9.60438,0.128072
2,211,9.67133,0.142116
2,212,9.74556,0.157508
2,213,9.82776,0.174367
2,214,9.9187,0.192822
2,215,10.0192,0.213014
2,216,10.1301,0.2351
2,217,10.2525,0.259253
2,218,10.3873,0.285667
2,219,10.5358,0.314559
2,220,10.6991,0.346173
2,221,10.8788,0.380789
2,222,11.0764,0.418721
2,223,11.2934,0.460335
2,224,11.5319,0.506051
2,225,11.794,0.556358
2,226,12.0819,0.611829
2,227,12.3984,0.67314
2,228,12.7465,0.741092
2,229,13.1294,0.816644
2,230,13.5512,0.90095
2,231,14.0164,0.99541
2,232,14.53,1.10174
2,233,15.0982,1.22204
2,234,15.7281,1.35894
2,235,16.4282,1.51575
2,236,17.2084,1.69664
2,237,18.0811,1.90701
2,238,19.0611,2.15384
2,239,20.1665,2.44634
2,240,21.4199,2.79688
2,241,22.8499,3.22226
2,242,24.4927,3.74585
2,243,26.3949,4.40082
2,244,28.6174,5.23546
2,245,31.2405,6.32206
2,246,34.372,7.77243
2,247,38.1561,9.76573
2,248,42.7865,12.6008
2,249,48.513,16.7975
2,250,55.6228,23.2959
2,251,64.307,33.8427
2,252,74.1051,51.6436
2,253,81.8385,81.8385
2,254,74.1051,127.5
3,1,-36.6808,96.0628
3,2,-51.6436,74.1051
3,3,-54.2123,54.2123
3,4,-51.6436,39.4568
3,5,-47.4513,29.1688
3,6,-43.0819,22.0649
3,7,-39.054,17.0985
3,8,-35.5063,13.5522
3,9,-32.434,10.9589
3,10,-29.7852,9.0176
3,11,-27.4987,7.53243
3,12,-25.5171,6.37347
3,13,-23.7912,5.45282
3,14,-22.2802,4.70976
3,15,-20.9504,4.10143
3,16,-19.7743,3.59701
3,17,-18.7296,3.17393
3,18,-17.7979,2.81539
3,19,-16.9638,2.50873
3,20,-16.2149,2.24421
3,21,-15.5405,2.01433
3,22,-14.9317,1.81318
3,23,-14.3811,1.63607
3,24,-13.8822,1.47928
3,25,-13.4294,1.33977
3,26,-13.0181,1.2151
3,27,-12.644,1.10325
3,28,-12.3036,1.00254
3,29,-11.9936,0.911597
3,30,-11.7112,0.829249
3,31,-11.454,0.754513
3,32,-11.2197,0.686554
